timestamp_et,open,high,low,close,volume
2026-03-18T09:46:00-04:00,6674.5,6675.25,6672.75,6673.0,238.0
2026-03-18T09:47:00-04:00,6673.0,6675.75,6671.75,6675.25,182.0
2026-03-18T09:48:00-04:00,6674.5,6675.5,6669.25,6669.25,97.0
2026-03-18T09:49:00-04:00,6669.25,6670.75,6668.25,6670.75,265.0
2026-03-18T09:50:00-04:00,6670.5,6673.25,6670.25,6673.0,178.0
2026-03-18T09:51:00-04:00,6673.25,6675.0,6672.5,6673.25,158.0
2026-03-18T09:52:00-04:00,6673.25,6673.25,6670.25,6670.5,182.0
2026-03-18T09:53:00-04:00,6670.25,6673.5,6670.25,6673.5,92.0
2026-03-18T09:54:00-04:00,6673.75,6675.5,6673.25,6673.5,197.0
2026-03-18T09:55:00-04:00,6673.25,6675.5,6673.0,6675.5,134.0
2026-03-18T09:56:00-04:00,6675.0,6676.25,6674.25,6675.0,277.0
2026-03-18T09:57:00-04:00,6675.75,6678.0,6675.5,6677.0,308.0
2026-03-18T09:58:00-04:00,6677.0,6680.75,6676.0,6680.25,525.0
2026-03-18T09:59:00-04:00,6680.0,6683.25,6679.25,6683.25,685.0
2026-03-18T10:00:00-04:00,6683.0,6688.5,6682.75,6688.25,708.0
2026-03-18T10:01:00-04:00,6688.25,6689.25,6683.75,6684.0,739.0
2026-03-18T10:02:00-04:00,6684.25,6684.75,6678.75,6681.0,603.0
2026-03-18T10:03:00-04:00,6680.75,6683.25,6679.5,6682.25,218.0
2026-03-18T10:04:00-04:00,6682.0,6683.75,6681.25,6683.25,247.0
2026-03-18T10:05:00-04:00,6683.25,6686.25,6682.75,6686.0,287.0
2026-03-18T10:06:00-04:00,6686.0,6690.0,6684.25,6690.0,241.0
2026-03-18T10:07:00-04:00,6690.0,6691.75,6689.0,6691.25,361.0
2026-03-18T10:08:00-04:00,6691.25,6691.75,6688.75,6690.0,316.0
2026-03-18T10:09:00-04:00,6689.75,6691.75,6688.0,6691.25,293.0
2026-03-18T10:10:00-04:00,6691.25,6691.25,6687.25,6687.75,281.0
2026-03-18T10:11:00-04:00,6687.75,6690.0,6687.25,6689.75,399.0
2026-03-18T10:12:00-04:00,6689.5,6690.75,6687.75,6690.75,192.0
2026-03-18T10:13:00-04:00,6690.25,6691.25,6688.25,6689.25,347.0
2026-03-18T10:14:00-04:00,6689.5,6690.0,6685.25,6686.75,387.0
2026-03-18T10:15:00-04:00,6687.0,6688.75,6686.0,6686.75,261.0
2026-03-18T10:16:00-04:00,6687.0,6688.25,6685.5,6685.75,177.0
