timestamp_et,open,high,low,close,volume
2026-03-18T13:23:00-04:00,6668.75,6668.75,6666.75,6666.75,90.0
2026-03-18T13:24:00-04:00,6667.0,6669.25,6665.25,6669.0,206.0
2026-03-18T13:25:00-04:00,6669.25,6670.0,6667.5,6668.75,116.0
2026-03-18T13:26:00-04:00,6668.75,6671.25,6668.0,6671.25,164.0
2026-03-18T13:27:00-04:00,6671.5,6671.5,6668.25,6670.25,286.0
2026-03-18T13:28:00-04:00,6671.0,6673.0,6670.5,6673.0,221.0
2026-03-18T13:29:00-04:00,6672.75,6673.25,6670.75,6673.0,178.0
2026-03-18T13:30:00-04:00,6672.5,6674.25,6671.0,6673.0,167.0
2026-03-18T13:31:00-04:00,6673.5,6673.5,6667.75,6668.25,309.0
2026-03-18T13:32:00-04:00,6668.25,6670.0,6664.25,6664.75,346.0
2026-03-18T13:33:00-04:00,6664.75,6666.5,6663.25,6663.75,399.0
2026-03-18T13:34:00-04:00,6664.0,6665.5,6657.5,6657.75,1384.0
2026-03-18T13:35:00-04:00,6657.5,6664.25,6656.25,6661.25,1049.0
2026-03-18T13:36:00-04:00,6661.5,6669.5,6661.25,6669.5,682.0
2026-03-18T13:37:00-04:00,6669.25,6672.75,6664.75,6665.75,735.0
2026-03-18T13:38:00-04:00,6665.5,6667.5,6662.0,6663.5,435.0
2026-03-18T13:39:00-04:00,6663.25,6665.75,6658.5,6659.0,347.0
2026-03-18T13:40:00-04:00,6658.75,6660.0,6655.25,6657.0,902.0
2026-03-18T13:41:00-04:00,6656.75,6662.5,6656.25,6658.75,784.0
2026-03-18T13:42:00-04:00,6658.75,6664.25,6658.75,6663.25,477.0
2026-03-18T13:43:00-04:00,6663.25,6666.5,6662.25,6663.5,410.0
2026-03-18T13:44:00-04:00,6663.75,6664.25,6660.75,6661.25,136.0
2026-03-18T13:45:00-04:00,6660.75,6662.0,6658.25,6659.5,467.0
2026-03-18T13:46:00-04:00,6659.75,6661.0,6657.25,6659.5,396.0
2026-03-18T13:47:00-04:00,6659.25,6661.5,6658.5,6659.75,293.0
2026-03-18T13:48:00-04:00,6660.0,6661.5,6659.0,6660.0,349.0
2026-03-18T13:49:00-04:00,6660.25,6660.25,6657.25,6658.0,133.0
2026-03-18T13:50:00-04:00,6657.75,6658.0,6653.25,6653.25,491.0
2026-03-18T13:51:00-04:00,6653.75,6656.25,6651.0,6655.25,641.0
2026-03-18T13:52:00-04:00,6655.0,6655.25,6649.0,6649.5,478.0
2026-03-18T13:53:00-04:00,6649.75,6652.25,6647.25,6647.75,587.0
