timestamp_et,open,high,low,close,volume
2026-03-18T07:21:00-04:00,6718.0,6720.5,6717.75,6719.5,234.0
2026-03-18T07:22:00-04:00,6719.5,6721.25,6717.25,6718.0,267.0
2026-03-18T07:23:00-04:00,6718.0,6721.5,6717.75,6720.25,123.0
2026-03-18T07:24:00-04:00,6720.5,6721.5,6719.0,6719.5,108.0
2026-03-18T07:25:00-04:00,6719.25,6720.5,6717.75,6717.75,87.0
2026-03-18T07:26:00-04:00,6717.75,6720.0,6717.0,6719.75,132.0
2026-03-18T07:27:00-04:00,6720.0,6721.25,6719.75,6720.25,104.0
2026-03-18T07:28:00-04:00,6720.0,6722.75,6719.5,6722.25,133.0
2026-03-18T07:29:00-04:00,6722.25,6725.0,6722.25,6722.5,153.0
2026-03-18T07:30:00-04:00,6722.25,6730.0,6711.0,6712.0,737.0
2026-03-18T07:31:00-04:00,6712.25,6714.0,6708.5,6709.25,301.0
2026-03-18T07:32:00-04:00,6709.25,6709.75,6705.5,6705.75,382.0
2026-03-18T07:33:00-04:00,6705.75,6706.5,6702.75,6704.5,242.0
2026-03-18T07:34:00-04:00,6704.75,6708.0,6704.25,6706.25,297.0
2026-03-18T07:35:00-04:00,6706.25,6710.0,6706.25,6707.25,172.0
2026-03-18T07:36:00-04:00,6707.25,6708.0,6705.25,6707.5,171.0
2026-03-18T07:37:00-04:00,6707.75,6708.75,6706.0,6707.5,103.0
2026-03-18T07:38:00-04:00,6708.0,6710.25,6707.25,6709.5,108.0
2026-03-18T07:39:00-04:00,6710.0,6713.0,6710.0,6712.5,172.0
2026-03-18T07:40:00-04:00,6712.5,6715.5,6712.5,6712.75,331.0
2026-03-18T07:41:00-04:00,6713.0,6715.25,6713.0,6714.75,77.0
2026-03-18T07:42:00-04:00,6714.75,6715.25,6699.5,6700.25,1484.0
2026-03-18T07:43:00-04:00,6700.25,6704.0,6695.25,6696.5,652.0
2026-03-18T07:44:00-04:00,6696.75,6698.0,6690.25,6695.25,904.0
2026-03-18T07:45:00-04:00,6694.75,6697.5,6693.0,6694.0,593.0
2026-03-18T07:46:00-04:00,6693.75,6694.5,6690.5,6691.5,420.0
2026-03-18T07:47:00-04:00,6691.75,6694.0,6690.25,6693.25,324.0
2026-03-18T07:48:00-04:00,6693.75,6696.0,6686.5,6687.25,703.0
2026-03-18T07:49:00-04:00,6687.25,6690.25,6685.75,6688.0,342.0
2026-03-18T07:50:00-04:00,6688.5,6691.75,6683.5,6688.25,411.0
2026-03-18T07:51:00-04:00,6687.75,6692.75,6687.75,6691.5,345.0
