timestamp_et,open,high,low,close,volume
2026-03-18T08:08:00-04:00,6690.75,6690.75,6688.75,6689.25,272.0
2026-03-18T08:09:00-04:00,6689.5,6690.0,6686.75,6688.25,245.0
2026-03-18T08:10:00-04:00,6688.75,6689.25,6686.5,6688.75,172.0
2026-03-18T08:11:00-04:00,6688.0,6691.5,6687.75,6690.75,162.0
2026-03-18T08:12:00-04:00,6691.0,6691.75,6688.75,6689.0,214.0
2026-03-18T08:13:00-04:00,6689.5,6690.75,6688.25,6688.25,128.0
2026-03-18T08:14:00-04:00,6688.5,6691.75,6688.25,6688.25,172.0
2026-03-18T08:15:00-04:00,6688.25,6688.75,6686.75,6687.0,318.0
2026-03-18T08:16:00-04:00,6687.25,6687.5,6683.25,6684.75,378.0
2026-03-18T08:17:00-04:00,6685.0,6690.0,6684.5,6690.0,218.0
2026-03-18T08:18:00-04:00,6689.75,6689.75,6687.0,6687.75,216.0
2026-03-18T08:19:00-04:00,6688.0,6690.75,6687.75,6688.0,245.0
2026-03-18T08:20:00-04:00,6688.0,6690.75,6687.25,6690.25,226.0
2026-03-18T08:21:00-04:00,6690.5,6693.0,6690.25,6691.75,232.0
2026-03-18T08:22:00-04:00,6691.75,6693.5,6690.5,6692.0,226.0
2026-03-18T08:23:00-04:00,6692.0,6693.0,6690.75,6692.0,236.0
2026-03-18T08:24:00-04:00,6691.75,6691.75,6689.25,6690.75,260.0
2026-03-18T08:25:00-04:00,6691.0,6695.75,6691.0,6695.5,442.0
2026-03-18T08:26:00-04:00,6695.5,6698.75,6695.5,6697.75,537.0
2026-03-18T08:27:00-04:00,6698.0,6698.5,6696.75,6697.75,275.0
2026-03-18T08:28:00-04:00,6697.75,6697.75,6694.25,6695.25,230.0
2026-03-18T08:29:00-04:00,6695.75,6696.25,6694.0,6695.0,183.0
2026-03-18T08:30:00-04:00,6695.25,6702.5,6691.5,6691.5,2034.0
2026-03-18T08:31:00-04:00,6691.5,6697.25,6690.75,6697.0,1177.0
2026-03-18T08:32:00-04:00,6695.75,6702.5,6694.25,6700.0,628.0
2026-03-18T08:33:00-04:00,6700.0,6700.0,6696.5,6697.75,912.0
2026-03-18T08:34:00-04:00,6698.5,6699.5,6696.75,6699.5,489.0
2026-03-18T08:35:00-04:00,6699.25,6701.5,6697.0,6700.5,825.0
2026-03-18T08:36:00-04:00,6700.0,6701.0,6697.75,6699.5,524.0
2026-03-18T08:37:00-04:00,6699.5,6705.25,6698.5,6702.0,746.0
2026-03-18T08:38:00-04:00,6702.0,6705.5,6700.0,6704.0,599.0
