timestamp_et,open,high,low,close,volume
2026-04-29T17:02:00-04:00,7157.75,7164.0,7157.75,7162.5,988.0
2026-04-29T17:03:00-04:00,7162.5,7165.5,7161.75,7164.5,381.0
2026-04-29T17:04:00-04:00,7164.0,7165.25,7159.0,7164.75,829.0
2026-04-29T17:05:00-04:00,7165.25,7174.0,7164.5,7173.75,1331.0
2026-04-29T17:06:00-04:00,7173.5,7176.0,7172.25,7173.0,1292.0
2026-04-29T17:07:00-04:00,7173.25,7174.25,7172.75,7174.25,503.0
2026-04-29T17:08:00-04:00,7174.25,7177.5,7173.75,7176.5,1515.0
2026-04-29T17:09:00-04:00,7176.25,7180.0,7176.0,7179.5,1345.0
2026-04-29T17:10:00-04:00,7179.25,7181.0,7178.0,7180.25,1947.0
2026-04-29T17:11:00-04:00,7180.5,7183.25,7177.75,7178.25,1006.0
2026-04-29T17:12:00-04:00,7178.5,7179.5,7177.25,7178.25,567.0
2026-04-29T17:13:00-04:00,7178.25,7183.0,7178.25,7182.5,1240.0
2026-04-29T17:14:00-04:00,7182.75,7186.25,7182.75,7185.75,1223.0
2026-04-29T17:15:00-04:00,7186.0,7188.0,7184.0,7187.5,1401.0
2026-04-29T17:16:00-04:00,7187.5,7194.0,7186.5,7192.25,1457.0
2026-04-29T17:17:00-04:00,7192.75,7194.75,7191.0,7191.75,1127.0
2026-04-29T17:18:00-04:00,7191.5,7192.5,7189.75,7191.75,818.0
2026-04-29T17:19:00-04:00,7191.75,7196.5,7191.5,7195.25,735.0
2026-04-29T17:20:00-04:00,7195.25,7196.0,7193.5,7194.5,543.0
2026-04-29T17:21:00-04:00,7194.5,7195.0,7191.75,7191.75,591.0
2026-04-29T17:22:00-04:00,7192.0,7192.25,7190.0,7190.25,397.0
2026-04-29T17:23:00-04:00,7190.25,7190.25,7187.5,7188.75,731.0
2026-04-29T17:24:00-04:00,7188.75,7191.25,7188.0,7190.75,730.0
2026-04-29T17:25:00-04:00,7190.75,7190.75,7188.25,7188.25,292.0
2026-04-29T17:26:00-04:00,7188.25,7189.25,7187.0,7187.25,686.0
2026-04-29T17:27:00-04:00,7187.25,7187.75,7185.75,7186.0,349.0
2026-04-29T17:28:00-04:00,7186.0,7187.5,7185.75,7186.0,497.0
2026-04-29T17:29:00-04:00,7186.0,7188.75,7185.75,7188.0,345.0
2026-04-29T17:30:00-04:00,7188.0,7190.75,7187.75,7188.5,434.0
2026-04-29T17:31:00-04:00,7188.5,7190.25,7188.5,7190.0,522.0
2026-04-29T17:32:00-04:00,7190.0,7191.5,7189.25,7190.0,335.0
