timestamp_et,open,high,low,close,volume
2026-04-30T07:12:00-04:00,7200.75,7201.5,7199.75,7200.75,367.0
2026-04-30T07:13:00-04:00,7200.75,7202.5,7200.0,7201.75,607.0
2026-04-30T07:14:00-04:00,7201.75,7202.5,7201.5,7201.5,221.0
2026-04-30T07:15:00-04:00,7201.5,7207.75,7201.5,7203.25,2109.0
2026-04-30T07:16:00-04:00,7203.25,7206.0,7202.75,7206.0,858.0
2026-04-30T07:17:00-04:00,7205.75,7208.0,7205.5,7207.0,939.0
2026-04-30T07:18:00-04:00,7207.0,7208.5,7206.5,7207.25,882.0
2026-04-30T07:19:00-04:00,7207.0,7208.25,7206.5,7207.5,791.0
2026-04-30T07:20:00-04:00,7207.75,7208.75,7207.5,7208.0,570.0
2026-04-30T07:21:00-04:00,7208.0,7211.5,7208.0,7210.25,2895.0
2026-04-30T07:22:00-04:00,7210.0,7210.5,7207.25,7208.0,728.0
2026-04-30T07:23:00-04:00,7208.0,7208.0,7206.75,7207.25,395.0
2026-04-30T07:24:00-04:00,7207.25,7210.0,7207.25,7209.25,470.0
2026-04-30T07:25:00-04:00,7209.25,7209.75,7208.5,7209.0,376.0
2026-04-30T07:26:00-04:00,7208.75,7209.5,7207.5,7209.5,276.0
2026-04-30T07:27:00-04:00,7209.75,7210.5,7208.75,7208.75,499.0
2026-04-30T07:28:00-04:00,7208.5,7208.5,7206.25,7207.75,505.0
2026-04-30T07:29:00-04:00,7208.0,7210.0,7207.75,7209.25,519.0
2026-04-30T07:30:00-04:00,7209.75,7210.25,7207.0,7208.5,683.0
2026-04-30T07:31:00-04:00,7208.75,7209.5,7205.0,7205.0,981.0
2026-04-30T07:32:00-04:00,7205.0,7206.0,7202.0,7204.25,1746.0
2026-04-30T07:33:00-04:00,7204.25,7204.25,7202.25,7202.75,520.0
2026-04-30T07:34:00-04:00,7202.75,7203.0,7200.25,7200.75,937.0
2026-04-30T07:35:00-04:00,7200.75,7201.25,7199.75,7200.75,834.0
2026-04-30T07:36:00-04:00,7201.0,7202.5,7199.25,7200.25,908.0
2026-04-30T07:37:00-04:00,7200.25,7201.25,7199.25,7200.25,759.0
2026-04-30T07:38:00-04:00,7200.25,7202.0,7200.0,7201.75,427.0
2026-04-30T07:39:00-04:00,7201.75,7202.5,7201.5,7201.75,756.0
2026-04-30T07:40:00-04:00,7201.75,7202.5,7199.5,7200.5,920.0
2026-04-30T07:41:00-04:00,7200.75,7200.75,7199.25,7200.25,516.0
2026-04-30T07:42:00-04:00,7200.25,7202.25,7200.0,7201.5,301.0
