timestamp_et,open,high,low,close,volume
2026-05-04T08:35:00-04:00,7248.75,7249.0,7245.75,7247.75,4063.0
2026-05-04T08:36:00-04:00,7247.5,7252.0,7247.5,7250.5,3200.0
2026-05-04T08:37:00-04:00,7250.75,7251.75,7245.0,7246.75,3318.0
2026-05-04T08:38:00-04:00,7246.5,7247.75,7244.0,7245.75,3181.0
2026-05-04T08:39:00-04:00,7245.75,7249.25,7244.5,7248.0,4305.0
2026-05-04T08:40:00-04:00,7248.25,7248.25,7245.75,7247.25,2655.0
2026-05-04T08:41:00-04:00,7247.5,7251.25,7247.0,7250.0,3209.0
2026-05-04T08:42:00-04:00,7250.0,7253.0,7249.25,7250.5,3371.0
2026-05-04T08:43:00-04:00,7250.5,7252.0,7249.25,7250.75,3647.0
2026-05-04T08:44:00-04:00,7250.75,7252.0,7248.5,7249.25,2229.0
2026-05-04T08:45:00-04:00,7249.25,7252.75,7248.0,7252.5,4950.0
2026-05-04T08:46:00-04:00,7252.5,7254.5,7251.75,7252.5,4292.0
2026-05-04T08:47:00-04:00,7252.5,7255.25,7252.25,7253.75,3112.0
2026-05-04T08:48:00-04:00,7253.5,7255.25,7252.75,7253.5,2559.0
2026-05-04T08:49:00-04:00,7253.25,7256.25,7252.75,7253.75,3059.0
2026-05-04T08:50:00-04:00,7253.75,7255.25,7252.0,7255.0,3366.0
2026-05-04T08:51:00-04:00,7255.0,7256.25,7254.25,7255.25,2674.0
2026-05-04T08:52:00-04:00,7255.25,7256.25,7254.0,7254.0,2736.0
2026-05-04T08:53:00-04:00,7254.0,7255.25,7250.75,7255.0,3574.0
2026-05-04T08:54:00-04:00,7254.75,7255.5,7253.75,7254.25,2024.0
2026-05-04T08:55:00-04:00,7254.25,7254.25,7250.75,7253.0,2592.0
2026-05-04T08:56:00-04:00,7253.25,7255.0,7253.0,7253.75,2055.0
2026-05-04T08:57:00-04:00,7253.75,7256.25,7253.75,7254.5,2089.0
2026-05-04T08:58:00-04:00,7254.5,7256.75,7254.5,7255.5,1772.0
2026-05-04T08:59:00-04:00,7255.75,7257.75,7255.25,7257.75,2101.0
2026-05-04T09:00:00-04:00,7257.5,7257.75,7254.25,7255.25,3395.0
2026-05-04T09:01:00-04:00,7255.0,7255.5,7253.5,7253.75,2598.0
2026-05-04T09:02:00-04:00,7253.75,7255.25,7252.5,7254.5,2779.0
2026-05-04T09:03:00-04:00,7254.75,7255.5,7254.0,7254.0,1643.0
2026-05-04T09:04:00-04:00,7253.75,7254.0,7252.25,7252.5,2492.0
2026-05-04T09:05:00-04:00,7252.75,7254.5,7251.5,7254.0,2351.0
