timestamp_et,open,high,low,close,volume
2026-03-17T19:33:00-04:00,6722.0,6723.0,6722.0,6722.75,22.0
2026-03-17T19:34:00-04:00,6722.5,6723.0,6722.5,6722.75,6.0
2026-03-17T19:35:00-04:00,6722.75,6722.75,6722.25,6722.25,11.0
2026-03-17T19:36:00-04:00,6722.5,6722.75,6722.25,6722.25,11.0
2026-03-17T19:37:00-04:00,6722.5,6722.5,6722.25,6722.25,5.0
2026-03-17T19:38:00-04:00,6722.5,6723.5,6722.5,6723.25,40.0
2026-03-17T19:39:00-04:00,6723.25,6723.5,6723.25,6723.5,9.0
2026-03-17T19:40:00-04:00,6723.75,6723.75,6722.75,6723.25,43.0
2026-03-17T19:41:00-04:00,6723.0,6723.25,6722.75,6722.75,36.0
2026-03-17T19:42:00-04:00,6722.75,6723.5,6722.75,6723.5,15.0
2026-03-17T19:43:00-04:00,6723.5,6723.75,6723.25,6723.5,15.0
2026-03-17T19:44:00-04:00,6723.75,6725.0,6723.0,6724.75,50.0
2026-03-17T19:45:00-04:00,6724.75,6729.5,6724.75,6728.5,225.0
2026-03-17T19:46:00-04:00,6728.5,6728.75,6727.5,6727.75,64.0
2026-03-17T19:47:00-04:00,6727.75,6728.75,6727.75,6728.5,29.0
2026-03-17T19:48:00-04:00,6728.5,6728.75,6728.25,6728.75,37.0
2026-03-17T19:49:00-04:00,6728.75,6729.0,6728.5,6729.0,29.0
2026-03-17T19:50:00-04:00,6728.5,6728.5,6728.25,6728.5,20.0
2026-03-17T19:51:00-04:00,6728.5,6728.5,6727.5,6728.0,15.0
2026-03-17T19:52:00-04:00,6728.25,6729.5,6728.25,6729.5,30.0
2026-03-17T19:53:00-04:00,6729.5,6730.0,6728.75,6729.5,48.0
2026-03-17T19:54:00-04:00,6729.75,6729.75,6729.0,6729.25,17.0
2026-03-17T19:55:00-04:00,6728.75,6729.0,6728.25,6728.75,38.0
2026-03-17T19:56:00-04:00,6728.5,6729.0,6728.5,6729.0,27.0
2026-03-17T19:57:00-04:00,6729.25,6729.5,6729.25,6729.25,6.0
2026-03-17T19:58:00-04:00,6729.75,6729.75,6729.0,6729.75,15.0
2026-03-17T19:59:00-04:00,6730.0,6730.25,6729.5,6729.5,48.0
2026-03-17T20:00:00-04:00,6729.75,6731.0,6729.75,6730.75,92.0
2026-03-17T20:01:00-04:00,6730.75,6733.5,6730.5,6733.0,143.0
2026-03-17T20:02:00-04:00,6733.0,6733.25,6732.25,6732.75,66.0
2026-03-17T20:03:00-04:00,6732.5,6733.25,6732.0,6733.0,51.0
