timestamp_et,open,high,low,close,volume
2026-04-05T19:22:00-04:00,6599.75,6601.75,6599.75,6601.5,151.0
2026-04-05T19:23:00-04:00,6601.75,6609.0,6601.0,6606.5,1164.0
2026-04-05T19:24:00-04:00,6606.5,6606.5,6604.0,6605.0,265.0
2026-04-05T19:25:00-04:00,6605.0,6605.25,6603.0,6603.75,210.0
2026-04-05T19:26:00-04:00,6603.75,6605.5,6603.75,6604.5,169.0
2026-04-05T19:27:00-04:00,6604.25,6606.5,6603.5,6604.5,464.0
2026-04-05T19:28:00-04:00,6604.25,6604.5,6603.25,6603.25,142.0
2026-04-05T19:29:00-04:00,6603.5,6603.75,6601.5,6601.5,231.0
2026-04-05T19:30:00-04:00,6602.0,6603.25,6601.5,6603.0,218.0
2026-04-05T19:31:00-04:00,6602.75,6604.0,6602.5,6603.5,112.0
2026-04-05T19:32:00-04:00,6603.25,6605.25,6603.25,6603.75,187.0
2026-04-05T19:33:00-04:00,6603.75,6604.5,6603.25,6603.25,103.0
2026-04-05T19:34:00-04:00,6603.0,6604.75,6603.0,6604.25,244.0
2026-04-05T19:35:00-04:00,6604.25,6605.5,6604.25,6605.25,170.0
2026-04-05T19:36:00-04:00,6605.0,6606.5,6604.5,6606.25,114.0
2026-04-05T19:37:00-04:00,6606.0,6607.25,6604.75,6605.0,232.0
2026-04-05T19:38:00-04:00,6605.5,6605.75,6603.25,6603.75,184.0
2026-04-05T19:39:00-04:00,6604.0,6604.5,6603.25,6603.75,83.0
2026-04-05T19:40:00-04:00,6603.75,6605.5,6603.0,6605.25,144.0
2026-04-05T19:41:00-04:00,6605.25,6608.0,6604.75,6607.25,347.0
2026-04-05T19:42:00-04:00,6607.25,6607.25,6606.0,6606.75,128.0
2026-04-05T19:43:00-04:00,6606.75,6607.75,6606.25,6607.5,130.0
2026-04-05T19:44:00-04:00,6607.5,6607.75,6606.75,6607.25,120.0
2026-04-05T19:45:00-04:00,6607.25,6607.25,6605.75,6606.75,116.0
2026-04-05T19:46:00-04:00,6607.0,6608.0,6606.5,6607.75,195.0
2026-04-05T19:47:00-04:00,6607.5,6609.0,6607.25,6608.5,252.0
2026-04-05T19:48:00-04:00,6608.25,6609.25,6606.25,6606.5,210.0
2026-04-05T19:49:00-04:00,6606.5,6607.5,6606.5,6607.0,95.0
2026-04-05T19:50:00-04:00,6607.0,6608.0,6605.75,6607.5,141.0
2026-04-05T19:51:00-04:00,6607.25,6607.5,6605.5,6606.0,150.0
2026-04-05T19:52:00-04:00,6606.0,6607.25,6606.0,6607.0,71.0
