timestamp_et,open,high,low,close,volume
2026-03-03T20:24:00-05:00,6802.5,6802.75,6800.0,6800.75,146.0
2026-03-03T20:25:00-05:00,6800.5,6800.5,6796.75,6798.5,312.0
2026-03-03T20:26:00-05:00,6798.25,6799.25,6797.0,6797.5,193.0
2026-03-03T20:27:00-05:00,6797.25,6799.25,6797.0,6797.25,174.0
2026-03-03T20:28:00-05:00,6797.0,6798.0,6795.5,6797.25,236.0
2026-03-03T20:29:00-05:00,6797.75,6797.75,6795.0,6796.0,135.0
2026-03-03T20:30:00-05:00,6796.0,6797.25,6795.75,6795.75,299.0
2026-03-03T20:31:00-05:00,6795.75,6797.25,6794.75,6797.25,266.0
2026-03-03T20:32:00-05:00,6797.0,6798.25,6795.25,6797.75,190.0
2026-03-03T20:33:00-05:00,6797.75,6798.0,6793.75,6794.0,278.0
2026-03-03T20:34:00-05:00,6794.0,6795.0,6790.75,6791.25,772.0
2026-03-03T20:35:00-05:00,6791.5,6791.5,6788.0,6789.5,979.0
2026-03-03T20:36:00-05:00,6789.5,6792.0,6787.75,6791.75,642.0
2026-03-03T20:37:00-05:00,6791.75,6793.25,6790.5,6790.75,300.0
2026-03-03T20:38:00-05:00,6790.75,6793.0,6790.5,6792.25,260.0
2026-03-03T20:39:00-05:00,6792.25,6793.0,6791.5,6792.75,178.0
2026-03-03T20:40:00-05:00,6792.5,6794.5,6792.5,6792.75,248.0
2026-03-03T20:41:00-05:00,6793.0,6794.0,6792.25,6792.5,183.0
2026-03-03T20:42:00-05:00,6792.5,6794.25,6791.25,6794.25,234.0
2026-03-03T20:43:00-05:00,6794.5,6795.5,6793.0,6795.25,340.0
2026-03-03T20:44:00-05:00,6795.75,6796.75,6795.25,6796.5,276.0
2026-03-03T20:45:00-05:00,6796.5,6799.25,6796.5,6798.75,333.0
2026-03-03T20:46:00-05:00,6798.75,6801.5,6798.75,6800.5,383.0
2026-03-03T20:47:00-05:00,6800.25,6802.25,6800.0,6801.75,199.0
2026-03-03T20:48:00-05:00,6802.0,6802.25,6800.5,6800.75,219.0
2026-03-03T20:49:00-05:00,6801.0,6801.25,6798.25,6800.75,365.0
2026-03-03T20:50:00-05:00,6801.0,6803.75,6800.5,6803.25,404.0
2026-03-03T20:51:00-05:00,6803.25,6805.25,6802.75,6803.0,582.0
2026-03-03T20:52:00-05:00,6803.0,6803.0,6800.75,6801.75,282.0
2026-03-03T20:53:00-05:00,6801.5,6801.5,6798.5,6798.5,337.0
2026-03-03T20:54:00-05:00,6798.5,6799.75,6797.5,6798.75,233.0
