timestamp_et,open,high,low,close,volume
2026-04-30T01:00:00-04:00,7143.25,7144.5,7140.75,7141.5,848.0
2026-04-30T01:01:00-04:00,7141.5,7143.75,7140.5,7142.75,303.0
2026-04-30T01:02:00-04:00,7142.75,7144.0,7140.75,7141.5,303.0
2026-04-30T01:03:00-04:00,7141.5,7141.75,7140.5,7140.75,253.0
2026-04-30T01:04:00-04:00,7141.0,7141.75,7140.25,7140.75,209.0
2026-04-30T01:05:00-04:00,7141.0,7141.75,7140.25,7140.5,247.0
2026-04-30T01:06:00-04:00,7140.5,7142.25,7139.5,7141.5,2143.0
2026-04-30T01:07:00-04:00,7141.5,7141.75,7139.0,7139.5,352.0
2026-04-30T01:08:00-04:00,7139.75,7140.0,7138.0,7138.75,239.0
2026-04-30T01:09:00-04:00,7138.5,7139.75,7138.25,7138.75,233.0
2026-04-30T01:10:00-04:00,7138.75,7138.75,7135.5,7136.75,679.0
2026-04-30T01:11:00-04:00,7137.0,7137.0,7133.75,7134.5,565.0
2026-04-30T01:12:00-04:00,7134.25,7137.75,7134.25,7136.75,381.0
2026-04-30T01:13:00-04:00,7136.75,7137.0,7135.0,7136.25,341.0
2026-04-30T01:14:00-04:00,7136.0,7137.75,7135.0,7137.25,309.0
2026-04-30T01:15:00-04:00,7137.5,7139.0,7136.75,7137.75,324.0
2026-04-30T01:16:00-04:00,7138.0,7139.5,7137.0,7138.0,425.0
2026-04-30T01:17:00-04:00,7138.25,7138.75,7137.25,7138.25,220.0
2026-04-30T01:18:00-04:00,7138.25,7139.5,7137.5,7138.5,211.0
2026-04-30T01:19:00-04:00,7138.75,7140.25,7138.5,7139.5,187.0
2026-04-30T01:20:00-04:00,7139.5,7141.0,7139.0,7141.0,286.0
2026-04-30T01:21:00-04:00,7141.0,7141.0,7137.75,7138.25,589.0
2026-04-30T01:22:00-04:00,7138.5,7138.75,7137.0,7138.5,212.0
2026-04-30T01:23:00-04:00,7138.75,7139.25,7138.25,7138.5,165.0
2026-04-30T01:24:00-04:00,7138.25,7138.75,7137.5,7138.5,206.0
2026-04-30T01:25:00-04:00,7138.5,7142.0,7138.5,7142.0,319.0
2026-04-30T01:26:00-04:00,7142.0,7143.0,7140.75,7140.75,375.0
2026-04-30T01:27:00-04:00,7140.75,7141.75,7140.25,7141.5,147.0
2026-04-30T01:28:00-04:00,7141.5,7143.0,7140.75,7142.5,301.0
2026-04-30T01:29:00-04:00,7142.75,7143.25,7141.75,7142.5,234.0
2026-04-30T01:30:00-04:00,7142.5,7145.75,7142.5,7144.75,530.0
