timestamp_et,open,high,low,close,volume
2026-04-28T01:31:00-04:00,7200.25,7200.5,7199.5,7199.5,58.0
2026-04-28T01:32:00-04:00,7199.5,7199.75,7199.0,7199.0,166.0
2026-04-28T01:33:00-04:00,7199.0,7199.0,7198.5,7198.75,82.0
2026-04-28T01:34:00-04:00,7198.75,7199.25,7198.0,7199.25,176.0
2026-04-28T01:35:00-04:00,7199.25,7199.25,7198.0,7198.0,81.0
2026-04-28T01:36:00-04:00,7198.25,7198.25,7195.25,7195.75,331.0
2026-04-28T01:37:00-04:00,7195.75,7196.75,7195.25,7196.5,248.0
2026-04-28T01:38:00-04:00,7196.75,7196.75,7195.75,7196.0,61.0
2026-04-28T01:39:00-04:00,7196.5,7196.75,7195.75,7196.75,98.0
2026-04-28T01:40:00-04:00,7196.75,7197.5,7195.75,7196.0,140.0
2026-04-28T01:41:00-04:00,7196.0,7196.5,7196.0,7196.0,92.0
2026-04-28T01:42:00-04:00,7196.0,7196.75,7195.75,7196.5,131.0
2026-04-28T01:43:00-04:00,7196.25,7196.5,7189.5,7194.0,1158.0
2026-04-28T01:44:00-04:00,7194.25,7194.25,7192.75,7193.25,325.0
2026-04-28T01:45:00-04:00,7193.5,7194.0,7192.5,7193.75,186.0
2026-04-28T01:46:00-04:00,7194.0,7195.0,7193.75,7194.0,157.0
2026-04-28T01:47:00-04:00,7194.25,7194.25,7192.25,7192.75,124.0
2026-04-28T01:48:00-04:00,7192.75,7192.75,7192.25,7192.5,112.0
2026-04-28T01:49:00-04:00,7192.25,7192.5,7191.0,7191.5,216.0
2026-04-28T01:50:00-04:00,7191.75,7193.0,7191.5,7193.0,95.0
2026-04-28T01:51:00-04:00,7193.0,7193.25,7192.0,7192.5,169.0
2026-04-28T01:52:00-04:00,7192.5,7192.5,7192.0,7192.25,59.0
2026-04-28T01:53:00-04:00,7192.0,7193.75,7192.0,7193.5,132.0
2026-04-28T01:54:00-04:00,7193.5,7194.25,7193.5,7193.75,132.0
2026-04-28T01:55:00-04:00,7193.5,7193.5,7192.75,7193.5,129.0
2026-04-28T01:56:00-04:00,7193.5,7194.0,7193.25,7194.0,84.0
2026-04-28T01:57:00-04:00,7194.0,7194.5,7193.75,7193.75,114.0
2026-04-28T01:58:00-04:00,7193.75,7194.0,7192.75,7193.25,89.0
2026-04-28T01:59:00-04:00,7193.25,7194.0,7193.25,7194.0,59.0
2026-04-28T02:00:00-04:00,7193.75,7194.0,7192.5,7193.25,346.0
2026-04-28T02:01:00-04:00,7193.0,7194.0,7192.0,7193.0,433.0
