timestamp_et,open,high,low,close,volume
2026-05-04T21:13:00-04:00,7235.75,7235.75,7234.75,7235.0,157.0
2026-05-04T21:14:00-04:00,7235.0,7235.25,7234.75,7235.0,89.0
2026-05-04T21:15:00-04:00,7235.25,7235.5,7235.0,7235.5,98.0
2026-05-04T21:16:00-04:00,7235.5,7236.0,7235.25,7235.25,65.0
2026-05-04T21:17:00-04:00,7235.0,7236.0,7235.0,7235.75,71.0
2026-05-04T21:18:00-04:00,7236.0,7236.0,7235.5,7236.0,48.0
2026-05-04T21:19:00-04:00,7236.0,7236.25,7235.5,7235.75,81.0
2026-05-04T21:20:00-04:00,7235.75,7235.75,7235.5,7235.5,40.0
2026-05-04T21:21:00-04:00,7235.5,7236.0,7235.5,7235.75,72.0
2026-05-04T21:22:00-04:00,7235.75,7235.75,7235.0,7235.75,69.0
2026-05-04T21:23:00-04:00,7235.5,7236.5,7235.5,7236.0,43.0
2026-05-04T21:24:00-04:00,7236.0,7237.0,7236.0,7237.0,85.0
2026-05-04T21:25:00-04:00,7237.0,7237.75,7236.75,7237.5,106.0
2026-05-04T21:26:00-04:00,7237.75,7238.25,7237.25,7237.75,93.0
2026-05-04T21:27:00-04:00,7238.0,7239.0,7238.0,7238.5,236.0
2026-05-04T21:28:00-04:00,7238.25,7239.0,7238.25,7238.5,125.0
2026-05-04T21:29:00-04:00,7238.25,7239.25,7238.25,7239.0,123.0
2026-05-04T21:30:00-04:00,7238.75,7240.0,7238.5,7239.5,337.0
2026-05-04T21:31:00-04:00,7239.5,7240.5,7239.5,7240.5,235.0
2026-05-04T21:32:00-04:00,7240.0,7240.75,7240.0,7240.25,145.0
2026-05-04T21:33:00-04:00,7240.25,7240.5,7240.0,7240.25,55.0
2026-05-04T21:34:00-04:00,7240.25,7240.25,7239.5,7240.25,120.0
2026-05-04T21:35:00-04:00,7240.5,7240.5,7240.0,7240.25,52.0
2026-05-04T21:36:00-04:00,7240.25,7240.5,7239.0,7239.25,136.0
2026-05-04T21:37:00-04:00,7239.0,7239.25,7239.0,7239.25,39.0
2026-05-04T21:38:00-04:00,7239.25,7239.75,7239.0,7239.75,57.0
2026-05-04T21:39:00-04:00,7240.0,7241.0,7240.0,7240.75,218.0
2026-05-04T21:40:00-04:00,7240.75,7241.0,7240.5,7240.5,41.0
2026-05-04T21:41:00-04:00,7240.5,7241.0,7240.0,7241.0,103.0
2026-05-04T21:42:00-04:00,7240.75,7241.0,7240.25,7240.5,97.0
2026-05-04T21:43:00-04:00,7240.5,7241.0,7240.0,7240.25,46.0
