timestamp_et,open,high,low,close,volume
2026-04-21T18:36:00-04:00,7126.0,7126.5,7125.75,7126.5,36.0
2026-04-21T18:37:00-04:00,7126.5,7127.0,7126.5,7127.0,36.0
2026-04-21T18:38:00-04:00,7127.0,7128.0,7127.0,7127.75,65.0
2026-04-21T18:39:00-04:00,7127.5,7127.5,7127.0,7127.25,26.0
2026-04-21T18:40:00-04:00,7127.0,7128.0,7127.0,7127.75,67.0
2026-04-21T18:41:00-04:00,7127.75,7128.25,7127.75,7127.75,55.0
2026-04-21T18:42:00-04:00,7127.75,7128.25,7127.25,7127.75,45.0
2026-04-21T18:43:00-04:00,7127.75,7128.5,7127.75,7128.25,70.0
2026-04-21T18:44:00-04:00,7128.25,7129.5,7128.25,7129.0,72.0
2026-04-21T18:45:00-04:00,7129.0,7130.25,7128.75,7130.0,277.0
2026-04-21T18:46:00-04:00,7130.25,7130.5,7129.25,7129.75,148.0
2026-04-21T18:47:00-04:00,7130.25,7130.5,7130.0,7130.0,145.0
2026-04-21T18:48:00-04:00,7130.25,7130.5,7130.0,7130.25,200.0
2026-04-21T18:49:00-04:00,7130.0,7130.5,7129.75,7130.5,104.0
2026-04-21T18:50:00-04:00,7130.5,7131.0,7130.25,7130.75,271.0
2026-04-21T18:51:00-04:00,7130.75,7131.25,7130.75,7130.75,236.0
2026-04-21T18:52:00-04:00,7131.0,7131.0,7130.0,7130.0,195.0
2026-04-21T18:53:00-04:00,7130.25,7130.25,7130.0,7130.0,92.0
2026-04-21T18:54:00-04:00,7130.0,7130.75,7129.75,7130.75,140.0
2026-04-21T18:55:00-04:00,7130.5,7130.75,7130.0,7130.0,38.0
2026-04-21T18:56:00-04:00,7130.0,7130.25,7129.75,7130.0,54.0
2026-04-21T18:57:00-04:00,7130.0,7130.75,7130.0,7130.5,49.0
2026-04-21T18:58:00-04:00,7130.5,7131.25,7130.25,7131.0,74.0
2026-04-21T18:59:00-04:00,7130.75,7131.25,7130.5,7131.0,123.0
2026-04-21T19:00:00-04:00,7131.25,7133.75,7131.25,7133.0,361.0
2026-04-21T19:01:00-04:00,7133.5,7133.75,7131.5,7133.25,319.0
2026-04-21T19:02:00-04:00,7133.0,7134.0,7132.5,7132.75,241.0
2026-04-21T19:03:00-04:00,7132.75,7133.5,7132.75,7133.25,87.0
2026-04-21T19:04:00-04:00,7133.25,7133.5,7132.0,7132.75,122.0
2026-04-21T19:05:00-04:00,7132.75,7133.0,7132.0,7132.0,71.0
2026-04-21T19:06:00-04:00,7131.75,7133.25,7131.5,7132.5,216.0
