timestamp_et,open,high,low,close,volume
2026-03-17T20:48:00-04:00,6733.5,6734.0,6733.25,6733.25,16.0
2026-03-17T20:49:00-04:00,6733.25,6733.5,6732.75,6733.5,34.0
2026-03-17T20:50:00-04:00,6733.75,6733.75,6732.5,6733.0,21.0
2026-03-17T20:51:00-04:00,6732.5,6732.5,6731.5,6731.5,28.0
2026-03-17T20:52:00-04:00,6731.5,6732.25,6731.25,6732.0,19.0
2026-03-17T20:53:00-04:00,6731.75,6731.75,6731.75,6731.75,2.0
2026-03-17T20:54:00-04:00,6731.75,6731.75,6731.5,6731.5,7.0
2026-03-17T20:55:00-04:00,6731.75,6732.25,6731.75,6732.25,5.0
2026-03-17T20:56:00-04:00,6732.25,6733.75,6732.25,6733.25,36.0
2026-03-17T20:57:00-04:00,6734.0,6734.0,6733.5,6734.0,12.0
2026-03-17T20:58:00-04:00,6734.0,6734.75,6733.75,6734.5,39.0
2026-03-17T20:59:00-04:00,6734.5,6734.75,6734.0,6734.5,42.0
2026-03-17T21:00:00-04:00,6735.0,6736.75,6734.5,6736.5,52.0
2026-03-17T21:01:00-04:00,6736.75,6737.0,6736.0,6736.5,117.0
2026-03-17T21:02:00-04:00,6736.25,6736.25,6735.0,6735.75,13.0
2026-03-17T21:03:00-04:00,6735.5,6736.25,6735.5,6735.75,26.0
2026-03-17T21:04:00-04:00,6735.5,6736.0,6735.0,6735.25,41.0
2026-03-17T21:05:00-04:00,6735.0,6735.5,6735.0,6735.5,11.0
2026-03-17T21:06:00-04:00,6735.5,6735.5,6735.5,6735.5,8.0
2026-03-17T21:07:00-04:00,6735.75,6736.5,6735.75,6736.0,13.0
2026-03-17T21:08:00-04:00,6736.25,6736.75,6736.25,6736.5,32.0
2026-03-17T21:09:00-04:00,6736.75,6737.5,6736.5,6737.5,13.0
2026-03-17T21:10:00-04:00,6737.25,6737.25,6736.25,6736.5,11.0
2026-03-17T21:11:00-04:00,6736.25,6736.25,6735.5,6735.5,13.0
2026-03-17T21:12:00-04:00,6736.0,6736.75,6735.75,6736.5,18.0
2026-03-17T21:13:00-04:00,6736.75,6736.75,6736.5,6736.75,6.0
2026-03-17T21:14:00-04:00,6737.0,6737.75,6737.0,6737.25,48.0
2026-03-17T21:15:00-04:00,6737.0,6737.0,6736.25,6736.5,33.0
2026-03-17T21:16:00-04:00,6737.25,6737.25,6737.25,6737.25,17.0
2026-03-17T21:17:00-04:00,6737.5,6739.5,6737.5,6738.75,90.0
2026-03-17T21:18:00-04:00,6739.0,6739.5,6738.75,6739.0,21.0
