source_id,source_kind,source_path,ocr_verified,plan_date,pub_date,price,zone_low,zone_high,primary_role,direction,major,tags,source,snippet
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6585,6585,6585,RESISTANCE_ONLY,resistance,false,resistance_only,narrative_sentence,"After this bounce, one can short beneath the lows of that bounce, likely 6585 trigger."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6586,6586,6586,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim,narrative_sentence,"...y's trade recap section, and confirmed the positioning at the close yesterday, saying: ""the 10:08AM Failed Breakdown of 6586-93 There were a few things to note heading into today: 1) Readers know that I talk everyday about the two siblings in ES."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6588,6588,6588,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6588
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6592,6592,6592,RESISTANCE_ONLY,support,true,major|resistance_only,supports are_list+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence,Supports are: 6592 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6592,6592,6592,RESISTANCE_ONLY,resistance,false,resistance_only,narrative_sentence,This range is morphing day to day but heading into tomorrow it is mostly 6592 support with 6678 resistance now.
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6593,6593,6593,RESISTANCE_ONLY,resistance,false,resistance_only|failed_breakdown_reclaim|defend_first,narrative_sentence,"Support is 6593, resistance is 6690."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6593,6593,6593,RESISTANCE_ONLY,support,false,failed_breakdown_reclaim|defend_first|resistance_only,narrative_sentence,"...Themes Heading into today, I was still holding a 10% long runner from a Failed Breakdown we saw at 10:08AM yesterday of 6593-86 which was a big low set very early Tuesday morning."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6598,6598,6598,FAILED_BREAKDOWN_RECLAIM,support,false,direct_bid_conditional|failed_breakdown_reclaim|defend_first,supports are_list+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence,Supports are: 6598
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6603,6603,6603,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim|defend_first,narrative_sentence,...memeber the non-acceptance protocol automatically activates when price recovers the significant low (6598) by 5 points (6603) and holds at or abov 6603 for a few minutes.
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6604,6604,6604,FIRST_SUPPORT_CAUTION,support,true,major|first_support_caution|failed_breakdown_reclaim|direct_bid_conditional|defend_first,supports are_list+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence,Supports are: 6604 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6608,6608,6608,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6608
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6616,6616,6616,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim|defend_first,supports are_list+narrative_sentence+narrative_sentence,Supports are: 6616
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6617,6617,6617,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim,narrative_sentence,"We went elevator down to 6617 by noon or so, recovered a big low set at 8am at 6623, and rallied again to 6700 to set the high of day."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6623,6623,6623,FIRST_SUPPORT_CAUTION,support,true,major|failed_breakdown_reclaim|first_support_caution|shelf_cluster_low,supports are_list+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence,Supports are: 6623 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6630,6630,6630,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6630
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6631,6631,6631,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim,narrative_sentence,"Since we lost the 10am 6631 low, my 10% runner trailed out, giving me a blank slate."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6638,6638,6638,RESISTANCE_ONLY,support,true,major|failed_breakdown_reclaim|shelf_cluster_low|resistance_only|defend_first|direct_bid_conditional,supports are_list+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence,Supports are: 6638 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6638,6638,6638,RESISTANCE_ONLY,resistance,false,failed_breakdown_reclaim|shelf_cluster_low|resistance_only|defend_first|direct_bid_conditional,narrative_sentence,"Shortly after, we recovered a big shelf of lows at 6638 set overnight (Failed Breakdown) and ripped yet again to 6650+."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6642,6642,6642,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6642
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6647,6647,6647,RESISTANCE_ONLY,resistance,true,major|failed_breakdown_reclaim|resistance_only|target_reference,resistances are_list,Resistances are: 6647 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6647,6647,6647,RESISTANCE_ONLY,support,false,failed_breakdown_reclaim|resistance_only|target_reference,narrative_sentence,"We recovered that low around 10:05AM today (more detail on that below - this was a Failed Breakdown), then ripped to 6647 high of day yesterday."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6650,6650,6650,RESISTANCE_ONLY,resistance,false,failed_breakdown_reclaim|shelf_cluster_low|resistance_only,narrative_sentence,"Shortly after, we recovered a big shelf of lows at 6638 set overnight (Failed Breakdown) and ripped yet again to 6650+."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6653,6653,6653,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6653
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6660,6660,6660,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim,narrative_sentence,"Minutes later, ES recovered Friday's 6524 daily low, and we ripped to 6660 by 6:20PM Sunday."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6662,6662,6662,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim|target_reference,narrative_sentence,"As we will see, last evening we got to work on this, recovering 6623 and running to 6662+ this morning."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6663,6663,6663,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list+narrative_sentence,Resistances are: 6663 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6664,6664,6664,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim|defend_first,narrative_sentence,"Wednesday Morning and the 10:10AM 6638 Failed Breakdown When I woke up and checked price at 7:30AM, we were up at 6664 and there was little to do for but hold my runner and wait for the next elevator down sell."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6667,6667,6667,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6667
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6672,6672,6672,RESISTANCE_ONLY,resistance,true,major|resistance_only|target_reference,resistances are_list,Resistances are: 6672 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6672,6672,6672,RESISTANCE_ONLY,support,false,target_reference|resistance_only,narrative_sentence,"This would target 6647, 6672-78."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6678,6678,6678,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list+narrative_sentence+narrative_sentence,Resistances are: 6678 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6684,6684,6684,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6684
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6690,6690,6690,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list+narrative_sentence+narrative_sentence,Resistances are: 6690 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6697,6697,6697,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6697
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6700,6700,6700,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim,narrative_sentence,"We went elevator down to 6617 by noon or so, recovered a big low set at 8am at 6623, and rallied again to 6700 to set the high of day."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6702,6702,6702,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6702 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6708,6708,6708,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6708
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6716,6716,6716,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6716 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6722,6722,6722,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6722
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6728,6728,6728,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6728 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6735,6735,6735,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6735
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6742,6742,6742,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6742
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6749,6749,6749,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6749
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6760,6760,6760,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6760
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6766,6766,6766,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6766 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6771,6771,6771,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6771
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6776,6776,6776,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6776
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6784,6784,6784,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6784 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6787,6787,6787,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6787
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6792,6792,6792,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6792
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6799,6799,6802,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6799-6802 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6809,6809,6809,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6809
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6815,6815,6815,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6815 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6819,6819,6819,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6819
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6828,6828,6828,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6828
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6833,6833,6833,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6833 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6845,6845,6845,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6845
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6854,6854,6854,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6854 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6861,6861,6861,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6861
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6866,6866,6868,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6866-68 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6882,6882,6882,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6882
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6887,6887,6887,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6887 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6893,6893,6893,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6893
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6903,6903,6903,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6903 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6907,6907,6907,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6907
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6918,6918,6918,RESISTANCE_ONLY,resistance,false,resistance_only,resistances are_list,Resistances are: 6918
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-03-26,2026-03-25,6923,6923,6923,RESISTANCE_ONLY,resistance,true,major|resistance_only,resistances are_list,Resistances are: 6923 (major). As readers know I don't short ES - I only get my points on the long side
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6159,6159,6159,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6159 (major).
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6165,6165,6165,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6165
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6180,6180,6180,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6180
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6188,6188,6188,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6188 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6194,6194,6194,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6194
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6208,6208,6208,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6208 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6211,6211,6211,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6211 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6216,6216,6216,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6216
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6224,6224,6224,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6224
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6237,6237,6237,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6237
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6248,6248,6248,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6248 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6253,6253,6253,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6253
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6260,6260,6260,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6260
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6276,6276,6276,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6276 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6285,6285,6285,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6285
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6289,6289,6289,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6289 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6297,6297,6297,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6297
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6308,6308,6308,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6308
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6316,6316,6316,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6316
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6328,6328,6328,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6328 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6338,6338,6338,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6338 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6348,6348,6348,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6348
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6353,6353,6353,FAILED_BREAKDOWN_RECLAIM,support,true,major|failed_breakdown_reclaim|defend_first|shelf_cluster_low,supports are_list+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence,Supports are: 6353 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6360,6360,6360,RESISTANCE_ONLY,support,true,shelf_cluster_low|first_support_caution|failed_breakdown_reclaim|defend_first|resistance_only|major,supports are_list+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence+narrative_sentence,Supports are: 6360
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6360,6360,6360,RESISTANCE_ONLY,resistance,false,failed_breakdown_reclaim|resistance_only|shelf_cluster_low|first_support_caution|defend_first,narrative_sentence,"Shortly after, ES put in a Failed Breakdown of Sunday's 6360 daily low AND Monday's 6360 regular hours low which was located in the same spot, and we ripped a staggering 280+ points into 6647 yesterday."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6366,6366,6366,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6366 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6372,6372,6372,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6372
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6377,6377,6377,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6377
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6386,6386,6386,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6386 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6394,6394,6394,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6394
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6398,6398,6398,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6398
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6411,6411,6411,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6411 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6420,6420,6420,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6420 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6426,6426,6426,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6426
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6436,6436,6436,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6436
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6447,6447,6447,FAILED_BREAKDOWN_RECLAIM,support,true,major|failed_breakdown_reclaim,supports are_list+narrative_sentence,Supports are: 6447 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6454,6454,6454,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6454
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6460,6460,6460,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6460
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6467,6467,6467,MAJOR_SUPPORT,support,true,major,supports are_list,Supports are: 6467 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6477,6477,6477,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6477
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6484,6484,6484,FAILED_BREAKDOWN_RECLAIM,support,true,major|failed_breakdown_reclaim,supports are_list+narrative_sentence,Supports are: 6484 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6490,6490,6490,SUPPORT_LEVEL,support,false,,supports are_list,Supports are: 6490
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6499,6499,6499,FAILED_BREAKDOWN_RECLAIM,support,true,major|failed_breakdown_reclaim,supports are_list+narrative_sentence+narrative_sentence,Supports are: 6499 (major)
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6500,6500,6500,RESISTANCE_ONLY,support,false,resistance_only,narrative_sentence,Last evening a Presidential Speech triggered the next elevator down sell and we went from 6640's down to low 6500's this morning.
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6503,6503,6503,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim,narrative_sentence,"As stated above, we sold down to 6503 by this morning, recovered a big low set at 2am at 6520 (Failed Breakdown), then ripped this morning."
longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,2026-04-06,2026-04-02,6505,6505,6505,FAILED_BREAKDOWN_RECLAIM,support,false,failed_breakdown_reclaim,narrative_sentence,"While one could bid this, a much clearer entry is the Failed Breakdown of today's daily low which is located at 6505."
